Id,Category,Tweet
641433821385203712,positive,"Happy for Serena. I want her to win the 22nd GS, tie Steffi and win the CYGS. @usopen #usopen"
641433821393625088,positive,I hope every young girl watched the Williams sisters tonight. Serena may have won but they'll go down as the greatest sibling duo ever!
641433955124666368,neutral,Serena is emotionally drained. Hope she has time to rest up before Thursday.
641434002071666688,positive,Answer: Moi. Question: Who's seeing Serena play in the semifinals on Thursday?
641434266098905088,positive,Serena be lettin oponents comeback in the 2nd set just to make the media feel better. That good #SerenaVsVenus
641434348642676736,positive,"Sisterly love: After beating older sis Venus in 3rd set match at @usopen, Serena says, ""She's the best person I know."" (Cc:@alexa_pollock)"
641434391651201024,negative,@DavidJonesRC Serena&gt;Venus yes.  If Asante Samuel doesn't drop an easy int Eli may not even be with Giants anymore.  You are Eli #overrated
641435251168944128,neutral,"After an emotional battle, Serena beats Venus in the sisters' 14th Grand Slam matchup, 6-2, 1-6, 6-3. -Via @SportsCenter  @GCC_ElVaq"
641435745627033600,positive,What's weird is Serena and Venus are a train ride away right now but I feel like they are goddesses who live on the sun
641436333936914432,neutral,"Serena may have taken that match, but Venus wins.  So much class.  Just a good person. The same cannot be said about her sister.  #veealways"
641436496982110210,neutral,"@MauriceBear21 she may beat Steffi or Serena's Open Era Record of titles, who knows at this point."
641436767162232832,neutral,Not Available
641436920824901632,positive,"""@SportsCenter: Serena remains on top! The younger Williams bts Venus in the sisters' 14th GS matchup, 6-2, 1-6, 6-3. http://t.co/Bl2LdYsQ9c"
641436936536760320,positive,I'm man enough to admit that I proudly couldn't handle Serena's back shot. Babygirl may have the skrongest thigh/a$$ muscles in the world
641436949409042433,neutral,Can't take disrespect ppl show Venus! She's the 2nd best in women's draw-wins a set off Serena &amp; ppl say it's fixed. Such BS #SerenavsVenus
641438913748422656,neutral,@Calila1988 Serena looked like she wanted to cry majority of the 3rd set.
641439718920617984,positive,Serena may be the best female athlete of all time  https://t.co/PpLaOfJi6d
641439881588277248,neutral,"You may think Venus and Serena are impressive, but are you aware of that one time my sister and I fought over a ham sandwich?"
641440535593488384,positive,Serena won. The Cubs are winning in St. Louis. I'm enjoying sports lately. Too bad the Bears play this Sunday.
641441219835523072,positive,Go get it Serena!!!  Congrats!  https://t.co/QcdM1uO7bD
641441557816676352,neutral,Photo: Serena Williams defeats Venus Williams in the sisters' 5th meeting at the US Open; Serena heads to semifinal - @espn via @Breaking
641442191064330240,neutral,Not Available
641442478579515392,positive,Serena Williams has won her 16th match over Venus Williams tonight. Serena attempts to reach the Grand Slam with... http://t.co/M7ldeMmOBF
641443950000148480,positive,U.S. Open Features Familiar Matchup as Serena and Venus Williams Meet For the 27th Time http://t.co/r4PE588SoR @RealSway
641444538431766528,positive,"In the 27th Williams vs. Williams match, Serena saved her best for last: http://t.co/y2l32heh0Y http://t.co/mG6FnRPgXZ"
641445384108290048,positive,Ok so Serena may have won but Venus wore hoops to the match and you know how I feel about hoops
641446032048451585,neutral,@ArleneNKelly and you will be procrastinating to see Serena make history on sunday?
641446874537332736,positive,"Serena dominated in the end, a tough match for the win! https://t.co/QHjXSFz4Bi"
641447364406841344,neutral,Know what's scary? Serena was mildly injured a little after Wimbledon and sat out before the US Open.  She could win with that formula.
641448087903424512,neutral,Not Available
641448417558953984,positive,"@NerdyWonka @terri_georgia My feeling Serena could win 2 straight set, but as a respect2 Venus and viewers she let Venus 2win 2nd set"
641449051070857216,neutral,@TSN1200 @TSNHammer @TSNJR @TSNSteve Web Poll Question for tmo.  Did Serena tank the 2nd set for dramatic effect against Venus? #conspiracy
641451769638309892,neutral,Not Available
641457607975145472,neutral,"I didn't get to see the Tennis match between Venus and Serena, But I did record it.....I will watch it tomorrow....."
641462065530576896,positive,Now that I've calmed down after watching Serena.... Do you realize how great tomorrow's Vika-Simona match is gonna be??
641469942877974528,positive,Serena Overpowers Venus To Reach 10th US Open SF; Azarenka v Halep Wednesday: Serena still has the upper hand ... http://t.co/FvfUSFNjFu
641472418616217600,neutral,"Team Venus or Team Serena? On this night, it's Team Williams: Tuesday evening, home-country fa... http://t.co/HCYCzY6YIP #tennis #USOpen"
641477750323322881,positive,Serena beat her sister Venus in the quarter finals.She is 2 matches away to the 4th successive Grand Slam in a row #USOpen2015
641484888542089216,neutral,Serena Tops Venus at U.S. Open: Serena Williams squeaked by Venus in the U.S. Open quarterfinals on Tuesday ev... http://t.co/nlutBANBSe
641485678761615360,positive,"Venus was serving and passing better, but she donated some UFEs in the 3rd set. Serena played the big points better for the win. #USOpen2015"
641487029058973696,neutral,'Serena' appeared on Tuesday 8 at the 20th place in the Top20 of Baton Rouge's Trends: http://t.co/wthHXGuUwA #trndnl
641489328632238080,neutral,"Throwback Tuesday: Venus vs. Serena, 2015 Wimbledon: The last time the Williams sisters played each other was ... http://t.co/9NGsNZBqbz"
641490544041066496,neutral,Not hating on Serena and she is 1 of the all time greats but @RealSkipBayless called her the greatest and she's not https://t.co/zGOaLGHPEZ
641493419446112256,neutral,"No, Serena didn&amp;#x27;t throw the 2nd set against Venus http://t.co/dFktcmb88c #News #USA"
641495629831663616,neutral,"So, the 27th chapter of Serena vs. Venus sees the younger Williams move within 2 wins of a #SWeep15, though it took 3 sets to do it. #USOpen"
641496948487376896,neutral,"New post: ""No, Serena didn't throw the 2nd set against Venus"" http://t.co/c8GFOWhU7m"
641500409052426240,positive,@Omojuwa serena won her Q/final match against venus. she will play unseeded italian roberta vinci in the semis on Thursday #USOpen2015
641506795706429441,neutral,Serena gets past sister Venus in U.S. Open quarterfinals: For stretches of the 27th edition of Williams vs. Wi... http://t.co/FaRuIcJ1pQ
641508083093508096,neutral,Not Available
641509985646694400,neutral,"Serena and Venus Williams faced off in a historic match-up at the 2015 U.S. Open on Tuesday, and many celebrities... http://t.co/QYtABftKYZ"
641510535322689536,neutral,7 things you may not know about Serena and Venus Williams http://t.co/T7XkOn3wfQ via @TIME
641512553986723840,neutral,"Serena and Venus Williams Face Off at US Open: For the 27th time, the sisters played against each other 14 yea... http://t.co/Oclfn3IXnz"
641519595401150464,positive,Not Available
641531494129905665,positive,"Sept 7 (Reuters) - Factbox on Americans Serena and Venus Williams, who will meet in a quarter-final at the U.S. Open on Tuesday. BORN: *"
641543041254199296,positive,"LINK- Two Wins to Go For Serena: For the 27th time, Venus and Serena Williams stepped onto the court to dazzle... http://t.co/4D1SZ0n9pG"
641545771335188481,neutral,@usopen Fools! Serena threw the 2nd set. So obvious. So disappointing.
641552507282542592,positive,"#usopen In case you fell asleep Serena beats Venus in 3 sets,all lopsided Djokovic wins 4th set tie-break vs Lopez  Celic in 5 &amp; Vinci in 3"
641553308935700481,positive,Not Available
641554182491742208,neutral,"Kim and Simon Huck watching Serena Vs. Venus at day 9 of the 2015 U.S. open on Tuesday in Queens, NY. http://t.co/dT3KaYPaS7"
641560350941409280,neutral,#usopen Venus Williams middle name is Ebony Starr last major 2008 Wimbledon d. Serena 7th with  all-time major tied w Henin &amp; Goolagong.
641567333308366848,neutral,"@RickMoffat C'mon Rick, no matter how well Venus played or how poorly Serena played the outcome was set! Very easy to lose points in tennis."
641570899481616384,positive,"@nytimes Bitter /Sweet - Serena may almost not have wanted to win. BUT - their  father Richard always taught them, to do the best they can."
641578295688097792,positive,"Couldn't hang on to stay up and watch 3rd set but it was nice to see Serena beat Venus. What a resilient, tough player Venus is, tho."
641580752992358400,neutral,@ChrissieEvert  Home watching on TV it was obvious Serena tanked that 2nd set to give the crowd a 3 set match. Can you try to be transparent
641587270013751296,positive,"@katetscott Best moment on air Tue.: GR "" you look down on me because I don't smoke. KS ""Yeah"" ""C'mon Gary you and me 420 and watch Serena"""
641591603946225664,neutral,@Kevo3k def not. She made a slight run in the 3rd but serena was up too much already
641598412480122880,positive,"Serena's 1st and 3rd set were gracious, especially when she hit the split and slammed it at the end of the 1st set. Sheesh!"
641608312568483840,neutral,"#usatoday No, Serena didn't throw the 2nd set against Venus: Forget the conspiracies -- th... http://t.co/s07J8sPPms #sports #sportsnews"
641612849903730688,positive,See Win% on 1st Serve for Serena : Get more than the #usopen tennis score with #IBMSports. http://t.co/wC35rQD6nd
641620677108334592,positive,Meeting for the 27th time as professionals (and 5000th+ time overall) Serena and Venus Williams faced-off... http://t.co/1nPf8h81vi
641623505499475968,positive,@900amWURD @WURD_SRenee Thankfully @KendoKennyL and I will be going to the USOpen Finals this Sat prayerfully to see Serena make history
641623840477589504,positive,Going to the U.S. Open on Thursday so I hope Serena wins tonight
641624729212682240,positive,I really hope that Obama attends Serena's match on Saturday...Ciara's doing the National Anthem. Give us deze ratings biches.
641627538826002432,positive,Kendall and Gigi Were the Definition of Sporty-Chic at the US Open: Serena and Venus Williams may be the most ... http://t.co/3YrwprQYoR
641629158540505088,positive,"Did u see the Aces she had during that 2nd set against serena, Venus still got it folks@usopen @serenawilliams @Venuseswilliams @RogerandJP"
641633503940059136,negative,May or may not have twisted my ankle reenacting Serena vs. Venus with my roommate last night.
641635751617105920,positive,Was wondering about the ratings... Maybe a final featuring Serena will top this? Have to think yes... https://t.co/efTbMA1Ibj
641648472266022913,positive,Completely agree @dandakich Serena tanked the 2nd set to let Venus win one and then she turned it up
641658304851279872,positive,"@horitafan74 wants to get away. Hope and Rafe at the station about Serena's murder. Hope gets flowers, and it's from Aiden. 6th time!"
641666231993548800,positive,"Fashion is Serena's 2nd love, she has a collection of handbags &amp; jewelry called Signature Statement &amp; is sold only on Home Shopping Network"
641668866796490752,positive,Yesterday Venus and Serena Williams faced off for the 5th time in the US Open quarter finals. Here's what Serena... http://t.co/pXZ4DtepfX
